source_dataset,source_row_id,distance_km,distance_basis,prep_time_min,prep_basis,order_hour,is_weekend,weather,traffic,vehicle,delivery_time_min,split
kaggle_synthetic,ORD012198,20.97,road,28.0,preparation,12.0,1,storm,high,bicycle,180,train
kaggle_synthetic,ORD012199,18.5,road,41.0,preparation,14.0,0,clear,low,motorcycle,64,test
kaggle_synthetic,ORD012200,14.43,road,7.0,preparation,20.0,0,clear,medium,motorcycle,41,train
kaggle_synthetic,ORD012201,23.71,road,22.0,preparation,12.0,0,rain,high,scooter,111,train
kaggle_synthetic,ORD012202,26.55,road,31.0,preparation,19.0,0,fog,medium,bicycle,171,train
kaggle_synthetic,ORD012203,13.21,road,21.0,preparation,7.0,0,cloudy,low,scooter,50,test
kaggle_synthetic,ORD012204,24.32,road,38.0,preparation,19.0,0,cloudy,low,scooter,86,train
kaggle_synthetic,ORD012205,39.47,road,36.0,preparation,12.0,1,rain,medium,motorcycle,125,train
kaggle_synthetic,ORD012206,39.28,road,18.0,preparation,11.0,0,clear,low,scooter,87,train
kaggle_synthetic,ORD012207,33.9,road,27.0,preparation,15.0,0,cloudy,low,scooter,100,train
kaggle_synthetic,ORD012208,19.04,road,34.0,preparation,19.0,1,cloudy,high,motorcycle,78,train
kaggle_synthetic,ORD012209,25.44,road,25.0,preparation,14.0,1,clear,low,motorcycle,58,train
kaggle_synthetic,ORD012210,25.01,road,36.0,preparation,13.0,0,fog,low,scooter,82,test
kaggle_synthetic,ORD012211,28.28,road,29.0,preparation,19.0,1,clear,medium,scooter,91,train
kaggle_synthetic,ORD012212,31.96,road,24.0,preparation,19.0,1,clear,high,scooter,117,train
kaggle_synthetic,ORD012213,39.63,road,20.0,preparation,16.0,0,cloudy,low,electric scooter,99,train
kaggle_synthetic,ORD012214,21.77,road,33.0,preparation,15.0,0,fog,low,motorcycle,72,train
kaggle_synthetic,ORD012215,12.43,road,22.0,preparation,8.0,1,rain,severe,motorcycle,76,train
kaggle_synthetic,ORD012216,38.93,road,41.0,preparation,15.0,0,clear,low,scooter,114,train
kaggle_synthetic,ORD012217,17.94,road,22.0,preparation,6.0,1,clear,low,scooter,52,train
kaggle_synthetic,ORD012218,40.42,road,34.0,preparation,20.0,0,fog,medium,motorcycle,115,train
kaggle_synthetic,ORD012219,37.87,road,36.0,preparation,12.0,0,clear,low,motorcycle,98,test
kaggle_synthetic,ORD012220,39.94,road,28.0,preparation,14.0,0,cloudy,low,bicycle,180,train
kaggle_synthetic,ORD012221,30.23,road,31.0,preparation,12.0,1,rain,medium,motorcycle,102,train
kaggle_synthetic,ORD012222,32.6,road,17.0,preparation,18.0,1,cloudy,medium,electric scooter,100,train
kaggle_synthetic,ORD012223,39.99,road,27.0,preparation,13.0,0,rain,low,motorcycle,94,train
kaggle_synthetic,ORD012224,17.61,road,26.0,preparation,20.0,0,cloudy,medium,motorcycle,68,train
kaggle_synthetic,ORD012225,34.54,road,15.0,preparation,16.0,1,clear,low,bicycle,139,train
kaggle_synthetic,ORD012226,32.82,road,32.0,preparation,6.0,0,rain,low,scooter,102,train
kaggle_synthetic,ORD012227,27.99,road,16.0,preparation,10.0,0,clear,low,motorcycle,53,train
kaggle_synthetic,ORD012228,27.19,road,26.0,preparation,21.0,0,clear,medium,bicycle,151,train
kaggle_synthetic,ORD012229,23.11,road,28.0,preparation,5.0,0,clear,low,electric scooter,82,test
kaggle_synthetic,ORD012230,10.42,road,16.0,preparation,22.0,0,clear,low,motorcycle,37,train
kaggle_synthetic,ORD012231,35.76,road,31.0,preparation,20.0,0,clear,low,electric scooter,95,train
kaggle_synthetic,ORD012232,43.39,road,25.0,preparation,19.0,1,clear,medium,motorcycle,103,train
kaggle_synthetic,ORD012233,43.82,road,33.0,preparation,20.0,0,clear,low,bicycle,180,train
kaggle_synthetic,ORD012234,39.04,road,27.0,preparation,18.0,0,cloudy,low,scooter,96,train
kaggle_synthetic,ORD012235,16.26,road,11.0,preparation,6.0,0,clear,low,scooter,36,train
kaggle_synthetic,ORD012236,37.07,road,22.0,preparation,15.0,0,clear,low,scooter,99,train
kaggle_synthetic,ORD012237,33.14,road,20.0,preparation,15.0,1,clear,low,motorcycle,66,train
kaggle_synthetic,ORD012238,41.2,road,37.0,preparation,8.0,0,clear,low,scooter,108,train
kaggle_synthetic,ORD012239,26.95,road,17.0,preparation,21.0,0,clear,medium,electric scooter,78,train
kaggle_synthetic,ORD012240,39.69,road,28.0,preparation,19.0,0,clear,low,motorcycle,90,train
kaggle_synthetic,ORD012241,12.96,road,34.0,preparation,18.0,0,cloudy,low,motorcycle,56,train
kaggle_synthetic,ORD012242,22.87,road,25.0,preparation,14.0,0,cloudy,low,bicycle,113,train
kaggle_synthetic,ORD012243,14.72,road,28.0,preparation,23.0,0,clear,low,motorcycle,47,train
kaggle_synthetic,ORD012244,19.67,road,32.0,preparation,8.0,0,rain,medium,motorcycle,83,test
kaggle_synthetic,ORD012245,33.13,road,13.0,preparation,15.0,0,clear,low,bicycle,142,train
kaggle_synthetic,ORD012246,8.06,road,7.0,preparation,10.0,0,clear,low,motorcycle,21,train
kaggle_synthetic,ORD012247,18.99,road,33.0,preparation,2.0,0,cloudy,low,motorcycle,63,train
kaggle_synthetic,ORD012248,36.95,road,25.0,preparation,1.0,0,cloudy,low,bicycle,157,test
kaggle_synthetic,ORD012249,33.68,road,28.0,preparation,22.0,0,clear,low,motorcycle,72,train
kaggle_synthetic,ORD012250,16.68,road,27.0,preparation,15.0,1,storm,high,scooter,102,train
kaggle_synthetic,ORD012251,4.69,road,11.0,preparation,19.0,0,rain,medium,bicycle,45,train
kaggle_synthetic,ORD012252,11.01,road,30.0,preparation,19.0,1,clear,medium,motorcycle,52,train
kaggle_synthetic,ORD012253,46.04,road,18.0,preparation,5.0,0,rain,medium,scooter,136,train
kaggle_synthetic,ORD012254,25.97,road,21.0,preparation,19.0,1,cloudy,high,motorcycle,77,test
kaggle_synthetic,ORD012255,7.83,road,28.0,preparation,14.0,0,rain,low,motorcycle,45,test
kaggle_synthetic,ORD012256,7.24,road,29.0,preparation,13.0,0,clear,low,scooter,49,train
kaggle_synthetic,ORD012257,10.89,road,29.0,preparation,20.0,0,clear,low,motorcycle,47,train
kaggle_synthetic,ORD012258,32.39,road,28.0,preparation,20.0,1,clear,medium,motorcycle,86,train
kaggle_synthetic,ORD012259,43.62,road,36.0,preparation,19.0,0,clear,low,scooter,109,train
kaggle_synthetic,ORD012260,42.09,road,16.0,preparation,14.0,1,fog,low,motorcycle,88,train
kaggle_synthetic,ORD012261,30.84,road,27.0,preparation,12.0,0,cloudy,low,electric scooter,92,test
kaggle_synthetic,ORD012262,11.02,road,17.0,preparation,7.0,0,rain,low,scooter,51,train
kaggle_synthetic,ORD012263,39.48,road,21.0,preparation,22.0,0,cloudy,low,scooter,104,train
kaggle_synthetic,ORD012264,42.12,road,20.0,preparation,0.0,0,rain,low,motorcycle,90,train
kaggle_synthetic,ORD012265,17.46,road,10.0,preparation,19.0,0,clear,low,motorcycle,41,train
kaggle_synthetic,ORD012266,45.46,road,20.0,preparation,11.0,0,clear,low,scooter,103,test
kaggle_synthetic,ORD012267,35.28,road,21.0,preparation,7.0,0,rain,low,scooter,97,train
kaggle_synthetic,ORD012268,17.03,road,32.0,preparation,4.0,1,rain,medium,motorcycle,74,train
kaggle_synthetic,ORD012269,19.13,road,38.0,preparation,7.0,1,clear,low,motorcycle,63,train
kaggle_synthetic,ORD012270,14.56,road,36.0,preparation,6.0,0,clear,low,bicycle,95,test
kaggle_synthetic,ORD012271,39.22,road,29.0,preparation,17.0,0,clear,low,motorcycle,89,train
kaggle_synthetic,ORD012272,20.4,road,16.0,preparation,19.0,1,clear,high,motorcycle,67,train
kaggle_synthetic,ORD012273,26.4,road,26.0,preparation,5.0,1,clear,medium,motorcycle,80,train
kaggle_synthetic,ORD012274,40.71,road,14.0,preparation,13.0,0,rain,medium,motorcycle,105,test
kaggle_synthetic,ORD012275,28.33,road,19.0,preparation,7.0,0,fog,low,motorcycle,67,train
kaggle_synthetic,ORD012276,6.43,road,28.0,preparation,10.0,0,fog,low,electric scooter,44,train
kaggle_synthetic,ORD012277,36.59,road,32.0,preparation,17.0,0,cloudy,low,scooter,90,train
kaggle_synthetic,ORD012278,33.03,road,10.0,preparation,19.0,0,clear,low,motorcycle,63,train
kaggle_synthetic,ORD012279,42.31,road,32.0,preparation,7.0,1,clear,low,electric scooter,111,test
kaggle_synthetic,ORD012280,57.01,road,26.0,preparation,7.0,0,rain,low,scooter,151,train
kaggle_synthetic,ORD012281,19.22,road,14.0,preparation,1.0,0,cloudy,low,motorcycle,42,train
kaggle_synthetic,ORD012282,22.05,road,22.0,preparation,11.0,0,storm,medium,scooter,109,train
kaggle_synthetic,ORD012283,25.68,road,34.0,preparation,20.0,0,cloudy,medium,motorcycle,86,train
kaggle_synthetic,ORD012284,22.72,road,28.0,preparation,13.0,0,rain,medium,motorcycle,85,train
kaggle_synthetic,ORD012285,42.61,road,31.0,preparation,19.0,1,cloudy,medium,electric scooter,137,train
kaggle_synthetic,ORD012286,6.16,road,22.0,preparation,10.0,0,cloudy,medium,scooter,48,train
kaggle_synthetic,ORD012287,15.4,road,23.0,preparation,7.0,0,cloudy,low,electric scooter,59,train
kaggle_synthetic,ORD012288,19.56,road,31.0,preparation,10.0,1,cloudy,high,electric scooter,99,train
kaggle_synthetic,ORD012289,21.25,road,14.0,preparation,0.0,1,rain,medium,bicycle,129,train
kaggle_synthetic,ORD012290,3.35,road,11.0,preparation,21.0,0,rain,medium,motorcycle,25,train
kaggle_synthetic,ORD012291,32.58,road,32.0,preparation,19.0,0,clear,low,scooter,88,train
kaggle_synthetic,ORD012292,42.38,road,27.0,preparation,10.0,0,clear,low,scooter,102,train
kaggle_synthetic,ORD012293,10.71,road,10.0,preparation,22.0,0,cloudy,low,electric scooter,34,train
kaggle_synthetic,ORD012294,11.42,road,17.0,preparation,22.0,1,clear,high,motorcycle,58,train
kaggle_synthetic,ORD012295,5.73,road,21.0,preparation,13.0,0,rain,low,electric scooter,38,test
kaggle_synthetic,ORD012296,23.52,road,39.0,preparation,8.0,1,cloudy,medium,motorcycle,89,train
kaggle_synthetic,ORD012297,17.99,road,27.0,preparation,22.0,0,clear,low,motorcycle,59,train
kaggle_synthetic,ORD012298,7.74,road,30.0,preparation,18.0,0,rain,high,scooter,62,test
kaggle_synthetic,ORD012299,50.88,road,17.0,preparation,7.0,0,clear,low,electric scooter,119,train
kaggle_synthetic,ORD012300,33.99,road,27.0,preparation,20.0,0,clear,low,scooter,92,train
kaggle_synthetic,ORD012301,33.22,road,11.0,preparation,14.0,1,rain,medium,electric scooter,114,train
kaggle_synthetic,ORD012302,27.82,road,35.0,preparation,12.0,1,rain,medium,bicycle,180,train
kaggle_synthetic,ORD012303,13.39,road,44.0,preparation,9.0,0,clear,medium,electric scooter,82,train
kaggle_synthetic,ORD012304,24.58,road,29.0,preparation,11.0,1,clear,medium,electric scooter,89,train
kaggle_synthetic,ORD012305,12.48,road,33.0,preparation,10.0,0,clear,low,electric scooter,62,train
kaggle_synthetic,ORD012306,12.28,road,13.0,preparation,13.0,0,clear,low,motorcycle,41,test
kaggle_synthetic,ORD012307,17.57,road,24.0,preparation,23.0,1,clear,medium,bicycle,113,train
kaggle_synthetic,ORD012308,39.51,road,18.0,preparation,7.0,0,cloudy,low,electric scooter,108,test
kaggle_synthetic,ORD012309,17.23,road,15.0,preparation,21.0,1,storm,high,electric scooter,100,train
kaggle_synthetic,ORD012310,49.12,road,30.0,preparation,7.0,0,clear,low,electric scooter,133,train
kaggle_synthetic,ORD012311,31.92,road,38.0,preparation,14.0,0,clear,low,scooter,89,train
kaggle_synthetic,ORD012312,9.69,road,42.0,preparation,0.0,0,cloudy,low,electric scooter,69,train
kaggle_synthetic,ORD012313,48.54,road,26.0,preparation,7.0,0,clear,low,electric scooter,128,test
kaggle_synthetic,ORD012314,40.95,road,14.0,preparation,1.0,0,clear,low,scooter,88,test
kaggle_synthetic,ORD012315,42.09,road,27.0,preparation,6.0,1,clear,medium,motorcycle,103,train
kaggle_synthetic,ORD012316,19.02,road,19.0,preparation,19.0,0,clear,low,motorcycle,48,test
kaggle_synthetic,ORD012317,30.07,road,37.0,preparation,11.0,0,rain,medium,bicycle,180,test
kaggle_synthetic,ORD012318,18.1,road,28.0,preparation,9.0,0,clear,low,electric scooter,66,test
kaggle_synthetic,ORD012319,38.91,road,23.0,preparation,13.0,1,clear,low,motorcycle,83,test
kaggle_synthetic,ORD012320,27.74,road,35.0,preparation,10.0,1,rain,high,motorcycle,119,train
kaggle_synthetic,ORD012321,35.44,road,31.0,preparation,18.0,1,cloudy,medium,motorcycle,96,train
kaggle_synthetic,ORD012322,39.34,road,39.0,preparation,17.0,0,cloudy,low,motorcycle,101,train
kaggle_synthetic,ORD012323,10.55,road,20.0,preparation,8.0,0,clear,low,scooter,43,train
kaggle_synthetic,ORD012324,9.53,road,28.0,preparation,10.0,0,rain,medium,motorcycle,50,train
kaggle_synthetic,ORD012325,43.22,road,27.0,preparation,13.0,0,clear,low,scooter,113,test
kaggle_synthetic,ORD012326,28.56,road,38.0,preparation,20.0,0,clear,low,motorcycle,83,train
kaggle_synthetic,ORD012327,55.06,road,29.0,preparation,13.0,0,cloudy,low,bicycle,180,train
kaggle_synthetic,ORD012328,17.27,road,30.0,preparation,4.0,0,clear,low,electric scooter,73,train
kaggle_synthetic,ORD012329,33.43,road,20.0,preparation,1.0,0,rain,low,electric scooter,100,train
kaggle_synthetic,ORD012330,21.45,road,29.0,preparation,13.0,1,cloudy,low,scooter,67,test
kaggle_synthetic,ORD012331,35.11,road,27.0,preparation,23.0,1,cloudy,medium,bicycle,180,train
kaggle_synthetic,ORD012332,5.05,road,35.0,preparation,14.0,1,cloudy,medium,motorcycle,49,train
kaggle_synthetic,ORD012333,5.06,road,11.0,preparation,18.0,0,cloudy,low,scooter,25,train
kaggle_synthetic,ORD012334,35.96,road,19.0,preparation,20.0,0,storm,medium,motorcycle,120,train
kaggle_synthetic,ORD012335,45.83,road,11.0,preparation,10.0,1,cloudy,medium,bicycle,180,train
kaggle_synthetic,ORD012336,29.95,road,41.0,preparation,1.0,0,cloudy,low,motorcycle,83,test
kaggle_synthetic,ORD012337,14.46,road,46.0,preparation,12.0,0,storm,medium,motorcycle,91,train
kaggle_synthetic,ORD012338,28.81,road,36.0,preparation,6.0,0,rain,low,electric scooter,106,train
kaggle_synthetic,ORD012339,21.65,road,15.0,preparation,11.0,0,fog,low,motorcycle,61,train
kaggle_synthetic,ORD012340,11.7,road,14.0,preparation,12.0,0,storm,low,scooter,51,train
kaggle_synthetic,ORD012341,50.12,road,35.0,preparation,5.0,0,clear,low,motorcycle,115,train
kaggle_synthetic,ORD012342,11.76,road,22.0,preparation,11.0,0,storm,low,electric scooter,64,train
kaggle_synthetic,ORD012343,34.72,road,17.0,preparation,19.0,1,cloudy,medium,motorcycle,82,train
kaggle_synthetic,ORD012344,25.68,road,16.0,preparation,18.0,1,rain,high,scooter,108,train
kaggle_synthetic,ORD012345,17.83,road,30.0,preparation,9.0,0,clear,medium,scooter,70,test
kaggle_synthetic,ORD012346,19.22,road,31.0,preparation,4.0,0,rain,medium,motorcycle,77,test
kaggle_synthetic,ORD012347,26.52,road,30.0,preparation,13.0,1,clear,low,motorcycle,70,train
kaggle_synthetic,ORD012348,46.71,road,23.0,preparation,15.0,0,clear,low,scooter,101,train
kaggle_synthetic,ORD012349,17.32,road,20.0,preparation,3.0,0,clear,low,motorcycle,49,train
kaggle_synthetic,ORD012350,9.66,road,15.0,preparation,11.0,0,cloudy,low,motorcycle,40,train
kaggle_synthetic,ORD012351,18.35,road,16.0,preparation,17.0,0,clear,low,scooter,51,train
kaggle_synthetic,ORD012352,15.11,road,22.0,preparation,13.0,0,clear,low,electric scooter,49,test
kaggle_synthetic,ORD012353,37.56,road,20.0,preparation,16.0,0,cloudy,low,bicycle,162,train
kaggle_synthetic,ORD012354,52.45,road,31.0,preparation,19.0,0,rain,medium,motorcycle,140,train
kaggle_synthetic,ORD012355,41.06,road,29.0,preparation,12.0,1,clear,low,motorcycle,92,test
kaggle_synthetic,ORD012356,14.64,road,33.0,preparation,16.0,1,clear,low,motorcycle,59,train
kaggle_synthetic,ORD012357,12.41,road,24.0,preparation,23.0,0,cloudy,low,scooter,50,train
kaggle_synthetic,ORD012358,17.38,road,11.0,preparation,18.0,0,clear,low,bicycle,80,train
kaggle_synthetic,ORD012359,35.51,road,27.0,preparation,20.0,1,fog,high,motorcycle,118,train
kaggle_synthetic,ORD012360,4.38,road,20.0,preparation,19.0,0,cloudy,low,electric scooter,36,test
kaggle_synthetic,ORD012361,14.0,road,15.0,preparation,21.0,0,clear,medium,motorcycle,43,train
kaggle_synthetic,ORD012362,14.74,road,27.0,preparation,17.0,0,rain,low,motorcycle,57,train
kaggle_synthetic,ORD012363,35.97,road,29.0,preparation,23.0,0,cloudy,low,motorcycle,82,train
kaggle_synthetic,ORD012364,21.91,road,18.0,preparation,0.0,1,clear,low,motorcycle,54,test
kaggle_synthetic,ORD012365,40.19,road,28.0,preparation,23.0,0,clear,low,motorcycle,85,train
kaggle_synthetic,ORD012366,27.67,road,23.0,preparation,23.0,1,storm,medium,electric scooter,122,train
kaggle_synthetic,ORD012367,38.43,road,28.0,preparation,7.0,0,cloudy,low,electric scooter,111,train
kaggle_synthetic,ORD012368,29.49,road,18.0,preparation,21.0,0,rain,medium,motorcycle,80,train
kaggle_synthetic,ORD012369,37.48,road,31.0,preparation,8.0,0,rain,medium,scooter,134,test
kaggle_synthetic,ORD012370,45.41,road,22.0,preparation,22.0,0,clear,low,motorcycle,92,test
kaggle_synthetic,ORD012371,46.0,road,23.0,preparation,13.0,0,clear,medium,motorcycle,108,train
kaggle_synthetic,ORD012372,57.55,road,19.0,preparation,17.0,1,rain,medium,motorcycle,142,train
kaggle_synthetic,ORD012373,46.98,road,24.0,preparation,12.0,0,cloudy,low,electric scooter,120,train
kaggle_synthetic,ORD012374,17.39,road,16.0,preparation,21.0,1,fog,medium,motorcycle,56,test
kaggle_synthetic,ORD012375,44.3,road,36.0,preparation,16.0,1,clear,low,scooter,113,train
kaggle_synthetic,ORD012376,31.43,road,10.0,preparation,21.0,0,clear,low,scooter,66,train
kaggle_synthetic,ORD012377,21.09,road,37.0,preparation,8.0,1,fog,high,bicycle,178,train
kaggle_synthetic,ORD012378,25.23,road,34.0,preparation,13.0,1,cloudy,medium,electric scooter,96,train
kaggle_synthetic,ORD012379,14.41,road,13.0,preparation,18.0,0,clear,low,scooter,42,train
kaggle_synthetic,ORD012380,17.79,road,33.0,preparation,10.0,0,clear,medium,motorcycle,70,train
kaggle_synthetic,ORD012381,50.92,road,15.0,preparation,18.0,0,fog,low,electric scooter,129,train
kaggle_synthetic,ORD012382,17.68,road,35.0,preparation,6.0,1,rain,medium,electric scooter,83,train
kaggle_synthetic,ORD012383,16.9,road,39.0,preparation,0.0,1,clear,low,motorcycle,67,test
kaggle_synthetic,ORD012384,33.11,road,33.0,preparation,0.0,0,clear,low,electric scooter,96,train
kaggle_synthetic,ORD012385,26.22,road,30.0,preparation,18.0,1,clear,medium,bicycle,147,train
kaggle_synthetic,ORD012386,8.73,road,12.0,preparation,18.0,0,clear,low,motorcycle,27,train
kaggle_synthetic,ORD012387,52.84,road,23.0,preparation,0.0,0,clear,low,motorcycle,103,train
kaggle_synthetic,ORD012388,23.28,road,27.0,preparation,13.0,0,clear,low,bicycle,116,train
kaggle_synthetic,ORD012389,33.78,road,34.0,preparation,16.0,0,fog,low,electric scooter,119,train
kaggle_synthetic,ORD012390,31.34,road,25.0,preparation,11.0,1,cloudy,high,scooter,120,train
kaggle_synthetic,ORD012391,18.58,road,38.0,preparation,18.0,1,clear,high,scooter,88,test
kaggle_synthetic,ORD012392,24.29,road,32.0,preparation,16.0,1,rain,medium,motorcycle,83,test
kaggle_synthetic,ORD012393,21.53,road,31.0,preparation,7.0,0,clear,low,motorcycle,58,train
kaggle_synthetic,ORD012394,27.18,road,11.0,preparation,15.0,1,rain,medium,scooter,84,train
kaggle_synthetic,ORD012395,45.14,road,31.0,preparation,19.0,1,clear,high,motorcycle,131,train
kaggle_synthetic,ORD012396,22.18,road,18.0,preparation,19.0,1,clear,high,motorcycle,74,train
kaggle_synthetic,ORD012397,10.25,road,35.0,preparation,6.0,0,cloudy,low,electric scooter,53,train
kaggle_synthetic,ORD012398,5.37,road,21.0,preparation,22.0,0,cloudy,low,motorcycle,31,train
kaggle_synthetic,ORD012399,17.67,road,35.0,preparation,12.0,0,cloudy,low,scooter,72,train
kaggle_synthetic,ORD012400,24.94,road,14.0,preparation,11.0,0,clear,low,scooter,68,train
kaggle_synthetic,ORD012401,6.48,road,23.0,preparation,18.0,1,clear,high,motorcycle,42,test
kaggle_synthetic,ORD012402,21.17,road,11.0,preparation,18.0,0,cloudy,medium,motorcycle,53,train
kaggle_synthetic,ORD012403,9.57,road,31.0,preparation,19.0,0,clear,medium,bicycle,80,train
kaggle_synthetic,ORD012404,26.24,road,19.0,preparation,14.0,0,rain,high,electric scooter,134,train
kaggle_synthetic,ORD012405,29.67,road,20.0,preparation,19.0,0,clear,low,electric scooter,78,train
kaggle_synthetic,ORD012406,27.8,road,32.0,preparation,15.0,1,rain,high,motorcycle,118,train
kaggle_synthetic,ORD012407,35.85,road,36.0,preparation,8.0,0,cloudy,medium,motorcycle,107,train
kaggle_synthetic,ORD012408,19.95,road,17.0,preparation,8.0,1,rain,high,bicycle,163,train
kaggle_synthetic,ORD012409,36.64,road,11.0,preparation,3.0,1,fog,low,scooter,88,test
kaggle_synthetic,ORD012410,13.75,road,24.0,preparation,17.0,1,fog,high,bicycle,118,train
kaggle_synthetic,ORD012411,11.35,road,25.0,preparation,11.0,0,storm,medium,bicycle,113,train
kaggle_synthetic,ORD012412,18.71,road,34.0,preparation,8.0,1,clear,medium,motorcycle,67,test
kaggle_synthetic,ORD012413,8.54,road,25.0,preparation,13.0,0,cloudy,low,bicycle,61,test
kaggle_synthetic,ORD012414,46.95,road,20.0,preparation,11.0,0,rain,low,scooter,123,train
kaggle_synthetic,ORD012415,13.21,road,36.0,preparation,11.0,1,rain,high,electric scooter,90,train
kaggle_synthetic,ORD012416,47.89,road,37.0,preparation,10.0,1,cloudy,high,motorcycle,155,train
kaggle_synthetic,ORD012417,23.54,road,13.0,preparation,21.0,0,clear,low,motorcycle,49,train
kaggle_synthetic,ORD012418,39.07,road,24.0,preparation,14.0,0,clear,low,motorcycle,83,test
kaggle_synthetic,ORD012419,19.97,road,25.0,preparation,13.0,1,cloudy,low,motorcycle,61,train
kaggle_synthetic,ORD012420,39.68,road,15.0,preparation,18.0,0,cloudy,low,scooter,91,train
kaggle_synthetic,ORD012421,6.26,road,36.0,preparation,9.0,0,clear,low,motorcycle,50,train
kaggle_synthetic,ORD012422,23.22,road,33.0,preparation,16.0,0,cloudy,low,scooter,74,train
kaggle_synthetic,ORD012423,39.53,road,25.0,preparation,17.0,1,cloudy,low,electric scooter,112,train
kaggle_synthetic,ORD012424,18.58,road,25.0,preparation,16.0,1,clear,low,electric scooter,59,train
kaggle_synthetic,ORD012425,21.9,road,30.0,preparation,4.0,1,rain,medium,motorcycle,82,test
kaggle_synthetic,ORD012426,8.46,road,28.0,preparation,13.0,0,clear,low,motorcycle,41,test
kaggle_synthetic,ORD012427,28.86,road,34.0,preparation,7.0,0,fog,low,motorcycle,80,train
kaggle_synthetic,ORD012428,5.71,road,36.0,preparation,20.0,0,clear,medium,bicycle,65,train
kaggle_synthetic,ORD012429,19.36,road,17.0,preparation,14.0,1,clear,low,bicycle,94,train
kaggle_synthetic,ORD012430,15.74,road,37.0,preparation,22.0,0,cloudy,low,motorcycle,62,train
kaggle_synthetic,ORD012431,49.8,road,30.0,preparation,23.0,0,clear,low,scooter,123,train
kaggle_synthetic,ORD012432,25.64,road,24.0,preparation,15.0,0,fog,low,scooter,70,train
kaggle_synthetic,ORD012433,21.94,road,30.0,preparation,19.0,0,cloudy,medium,motorcycle,70,test
kaggle_synthetic,ORD012434,16.31,road,38.0,preparation,18.0,1,clear,medium,bicycle,112,train
kaggle_synthetic,ORD012435,27.64,road,23.0,preparation,13.0,1,clear,medium,motorcycle,75,test
kaggle_synthetic,ORD012436,27.94,road,37.0,preparation,10.0,0,cloudy,low,motorcycle,80,train
kaggle_synthetic,ORD012437,16.37,road,17.0,preparation,7.0,0,storm,low,scooter,66,train
kaggle_synthetic,ORD012438,12.85,road,30.0,preparation,6.0,0,clear,low,scooter,62,train
kaggle_synthetic,ORD012439,11.22,road,24.0,preparation,13.0,1,clear,low,motorcycle,41,test
kaggle_synthetic,ORD012440,40.76,road,41.0,preparation,16.0,0,clear,low,scooter,122,test
kaggle_synthetic,ORD012441,38.86,road,30.0,preparation,23.0,1,rain,medium,motorcycle,114,train
kaggle_synthetic,ORD012442,31.29,road,33.0,preparation,18.0,0,cloudy,medium,motorcycle,97,train
kaggle_synthetic,ORD012443,30.77,road,35.0,preparation,19.0,1,fog,high,bicycle,180,test
kaggle_synthetic,ORD012444,4.01,road,11.0,preparation,19.0,0,clear,low,electric scooter,19,train
kaggle_synthetic,ORD012445,25.3,road,24.0,preparation,17.0,0,cloudy,low,electric scooter,78,train
kaggle_synthetic,ORD012446,24.13,road,32.0,preparation,15.0,1,cloudy,low,electric scooter,78,test
kaggle_synthetic,ORD012447,24.88,road,25.0,preparation,5.0,0,fog,low,electric scooter,84,train
kaggle_synthetic,ORD012448,5.77,road,22.0,preparation,3.0,0,clear,low,bicycle,44,train
kaggle_synthetic,ORD012449,38.71,road,24.0,preparation,9.0,0,clear,medium,bicycle,180,train
kaggle_synthetic,ORD012450,6.22,road,26.0,preparation,13.0,1,cloudy,low,scooter,41,train
kaggle_synthetic,ORD012451,41.72,road,17.0,preparation,13.0,0,cloudy,low,scooter,92,train
kaggle_synthetic,ORD012452,18.88,road,24.0,preparation,22.0,0,rain,medium,motorcycle,69,train
kaggle_synthetic,ORD012453,5.31,road,25.0,preparation,13.0,0,clear,low,scooter,36,train
kaggle_synthetic,ORD012454,21.7,road,30.0,preparation,12.0,1,cloudy,low,scooter,70,test
kaggle_synthetic,ORD012455,1.61,road,33.0,preparation,19.0,1,cloudy,medium,bicycle,45,train
kaggle_synthetic,ORD012456,22.53,road,33.0,preparation,13.0,0,clear,low,electric scooter,86,train
kaggle_synthetic,ORD012457,10.84,road,23.0,preparation,18.0,1,rain,high,motorcycle,59,train
kaggle_synthetic,ORD012458,38.2,road,8.0,preparation,15.0,0,cloudy,low,electric scooter,90,train
kaggle_synthetic,ORD012459,21.56,road,17.0,preparation,17.0,0,clear,low,scooter,61,test
kaggle_synthetic,ORD012460,44.51,road,28.0,preparation,16.0,1,clear,low,motorcycle,94,train
kaggle_synthetic,ORD012461,34.67,road,40.0,preparation,6.0,0,cloudy,low,scooter,111,train
kaggle_synthetic,ORD012462,35.83,road,23.0,preparation,10.0,0,clear,low,motorcycle,71,train
kaggle_synthetic,ORD012463,36.98,road,23.0,preparation,18.0,1,rain,high,scooter,138,test
kaggle_synthetic,ORD012464,16.05,road,14.0,preparation,6.0,0,clear,low,bicycle,80,train
kaggle_synthetic,ORD012465,31.88,road,18.0,preparation,7.0,1,rain,medium,scooter,105,train
kaggle_synthetic,ORD012466,37.56,road,28.0,preparation,11.0,1,rain,medium,electric scooter,147,train
kaggle_synthetic,ORD012467,35.52,road,28.0,preparation,7.0,1,cloudy,medium,motorcycle,94,train
kaggle_synthetic,ORD012468,14.04,road,16.0,preparation,20.0,1,clear,medium,electric scooter,54,test
kaggle_synthetic,ORD012469,37.65,road,25.0,preparation,8.0,0,cloudy,low,bicycle,169,train
